iter	Passed	Remaining
406	6631	9662
407	6648	9646
408	6664	9630
409	6681	9615
410	6697	9598
411	6713	9581
412	6730	9565
413	6745	9548
414	6761	9531
415	6779	9517
416	6795	9501
417	6812	9484
418	6828	9468
419	6844	9452
420	6860	9435
421	6876	9418
422	6892	9401
423	6908	9384
424	6924	9368
425	6940	9351
426	6957	9336
427	6973	9320
428	6989	9303
429	7005	9286
430	7022	9270
431	7038	9253
432	7054	9237
433	7070	9220
434	7086	9204
435	7102	9187
436	7118	9171
437	7134	9154
438	7151	9138
439	7167	9122
440	7183	9106
441	7200	9089
442	7216	9073
443	7232	9056
444	7248	9039
445	7264	9023
446	7280	9007
447	7296	8990
448	7312	8973
449	7328	8957
450	7346	8942
451	7362	8926
452	7378	8909
453	7395	8894
454	7413	8879
455	7429	8863
456	7445	8846
457	7462	8830
458	7477	8813
459	7493	8797
460	7509	8780
461	7526	8764
462	7542	8748
463	7558	8731
464	7574	8714
465	7590	8698
466	7606	8682
467	7623	8665
468	7639	8649
469	7656	8633
470	7672	8616
471	7688	8600
472	7705	8585
473	7721	8569
474	7738	8552
475	7754	8536
476	7770	8519
477	7786	8502
478	7802	8486
479	7818	8469
480	7834	8453
481	7850	8437
482	7866	8420
483	7884	8405
484	7900	8389
485	7916	8372
486	7932	8356
487	7948	8339
488	7965	8323
489	7981	8306
490	7997	8290
491	8013	8274
492	8029	8257
493	8045	8240
494	8061	8224
495	8078	8208
496	8094	8192
497	8110	8175
498	8126	8159
499	8142	8142
500	8158	8126
501	8174	8109
502	8190	8092
503	8206	8076
504	8222	8059
505	8238	8042
506	8255	8027
507	8271	8011
508	8302	8009
509	8318	7992
510	8334	7976
511	8350	7959
512	8366	7942
513	8382	7926
514	8398	7909
515	8414	7892
516	8430	7876
517	8447	7860
518	8463	7844
519	8479	7827
520	8495	7810
521	8512	7794
522	8528	7778
523	8544	7761
524	8560	7744
525	8576	7728
526	8592	7711
527	8608	7695
528	8625	7679
529	8642	7664
530	8658	7647
531	8674	7630
532	8690	7614
533	8706	7597
534	8722	7581
535	8738	7564
536	8754	7548
537	8770	7531
538	8786	7515
539	8803	7498
540	8819	7483
541	8836	7466
542	8852	7450
543	8868	7433
544	8884	7417
545	8900	7401
546	8917	7384
547	8933	7368
548	8950	7353
549	8966	7336
550	8983	7320
551	9000	7304
552	9016	7288
553	9032	7272
554	9048	7255
555	9065	7239
556	9081	7222
557	9097	7206
558	9113	7189
559	9129	7173
560	9145	7156
561	9161	7140
562	9177	7123
563	9194	7107
564	9210	7091
565	9226	7074
566	9243	7058
567	9259	7042
568	9275	7025
569	9291	7009
570	9307	6993
571	9324	6976
572	9340	6960
573	9356	6943
574	9372	6927
575	9388	6911
576	9404	6894
577	9421	6878
578	9437	6861
579	9453	6845
580	9469	6828
581	9485	6812
582	9501	6795
583	9517	6779
584	9533	6762
585	9549	6746
586	9565	6730
587	9583	6715
588	9600	6699
589	9616	6682
590	9632	6666
591	9648	6649
592	9664	6633
593	9680	6616
594	9697	6600
595	9712	6583
596	9728	6567
597	9745	6551
598	9761	6534
599	9780	6520
600	9796	6503
601	9812	6487
602	9828	6470
603	9843	6453
604	9874	6446
605	9890	6430
606	9906	6413
607	9923	6397
608	9939	6381
609	9955	6365
610	9971	6348
611	9987	6332
612	10003	6315
613	10019	6299
614	10035	6282
615	10051	6266
616	10067	6249
617	10084	6233
618	10099	6216
619	10116	6200
620	10133	6184
621	10149	6167
622	10165	6151
623	10181	6134
624	10196	6118
625	10212	6101
626	10228	6085
627	10244	6068
628	10261	6052
629	10277	6035
630	10294	6019
631	10310	6003
632	10326	5986
633	10342	5970
634	10358	5954
635	10374	5937
636	10390	5921
637	10406	5904
638	10422	5888
639	10438	5871
640	10454	5855
641	10470	5838
